text,label
"2 "" Die meisten Universitätsabschlüsse sind nicht praxisorientiert und bereiten die Studenten nicht auf die wirkliche Welt vor . Sie sind deswegen von geringem Wert . "" In dem folgenden wird die oben genannte These pro et contra diskutiert . Sie wird aus der Sicht des Jurastudiums beleuchtet . Dass ein Universitätsabschluss nicht besonders praxisorientiert ist , wird in den Studienkreisen aber auch im Arbeitsmarkt oft behauptet . Die Studenten werden angeklagt nicht den Wissen angeeignet zu haben , den sie für den Job brauchen . Dies ist eine umstrittene Frage , den um Heute überhaupt einen Job zu kriegen , wird verlangt dass man einen Universitätsabschluss hat . Ein Universitätsabschluss der nicht praxisorientiert ist , hat zwei Folgen : Erstens kann man behaupten dass die Studenten die gut pauken können , also die Studenten die ihren Studienbücher grundtlich lesen und auswendig lernen , bei dieser Form von Studium belohnt werden . Im Jurastudium muss man eine gewisse Menge Bücher lesen . Man muss nicht unbedingt zu den Vorlesungen gehen , denn dort wird von den Proffessoren schließlich nur von den Büchern abgelesen . Deshalb ist es genug die Bücher zu lesen , und den Innhalt bei der Prüfung zu verwenden . Es wird nicht aufgefordert den Innhalt "" kreativ "" zu verwenden , man soll sich an den schon bekannten Theorien und Lösungen halten . Also nicht neu denken . Dies liegt vielleicht in der Natur des Jurastudiums , aber es gibt viele Beispiele von Anwälten die kreative Lösungen gefunden haben , und auch viel Erfolg damit hatten . Die Studenten die nicht so theoretisch orientiert sind , aber praktisch sehr gut arbeiten , werden im Jurastudium nicht belohnt . Sie fallen oft durch . Eine Konzekvenz davon ist , dass die Studenten die im Jurastudium gute Noten bekommen , und einen "" hervorrangenden "" Abschluss machen , oft keine intelligente Menschen sind . Man muss nähmlich nicht besonders Intelligent sein , um ein Buch zu pauken . Natürlich ist es im Allgemeinen nicht so , dass alle gute Jurastudenten unintelligent sind , dass möchte ich auch nicht behaupten . Mein Punkt ist aber , dass es bei dieser Studienform eine Menge gute Juristen verloren geht . Zweitens wird behauptet dass man bei dieser Studienform nicht auf den späteren Job vorbereitet wird . Viele neue Angestellte werden von den älteren Anwälten erzählt ; "" Vergiss Alles was Sie bis jetzt gelernt haben ! Sie werden hier bei uns Alles neu lernen ! "" Es stimmt bestimmt dass man viel Neues lernen muss . Viele Jurastudenten saßen fünf bis sechs Jahre im Studien(lese)sahl , und mussen jetzt wieder lernen wie man mit Menschen umgehen soll . Aber andererseits muss man eine Basisgrundlage haben , man muss die verschiedene Paragraphen und Theorien kennen . Dass der Universitätsabschluss also von geringem Wert sein soll , stimmt in gewisser Maßen , aber trotzdem nicht ganz . Denn haben Sie jehmals von einem Anwaltsbüro gehört , das ein Student ohne Universitätsabschluss angestellt hat ? Sowas geschiet Heute nicht . Es wirdt mindestens erwartet dass man einen Universitätsabschluss hat . Um zu besser wenn man auch dazu Arbeitserfahrung hat . Früher war es möglich sich in einer Firma "" hoch zu arbeiten "" . Man begann als Sekretärin , und konnte als Cheffin der Firma enden . Dies ist Heute sehr selten . Man muss einen Abschluss haben , denn dass haben heute fast Alle . Ein Universitätsabschluss ist deshalb wichtig . Vielleicht sollte man aber überlegen ob man die Studienform etwas ändert , um ihr mehr praxisorientiert zu machen . So könnte man auch die Studenten behalten die nicht nur pauken , und man würde auf die spätere "" wirkliche Welt "" vorbereitet sein .",C1
"Der Feminismus hat den Interessen der Frauen mehr geschadet als genützt . Im Moment bereiten sich einige Worte wie "" Gleichberichtigung "" , "" Frauenemanzipation "" usw. die ganze Welt aus . Ich glaube , dass es ( nicht von ) immer gut ist , wenn die Frauen sich emanzipazieren können . Aber es hat auch Nachteile . Diese "" Gleichberichtigung "" und "" Emanzipation "" machen die Frauen meist Karrierlustiger . Das heißt : Sie können nicht mehr von der romantischen Liebe oder von gewünschtem Heirat , von ihrer zukunftigen Familie , weil sie dafür keine Zeit auch keine Moglichkeit haben . "" Heirat - nur erst nach der Karriere "" - sagen sie jetzt , - wenn wir sie danach fragen , ob sie heiraten wollen . Aber dieses "" globales , bevorzugtes "" Motto kann ( sich ) einige Probleme ( mit sich mitbringen ) verursachen . Beispielweise ist "" Einhaltungsquote "" d. h : Nach der Statistik ist zur Zeit die Zahl der Geborenden ( Geburtenrate ) weniger , geringer als der ( Gestor ) Sterbenden ( Gestorbenen ) . Wie entsteht das ? Heirat nach der Karriere , d. h. ( etwa nach 30 Jahre ) sie sind mindestens 30 Jahre alt , besitzen gute Arbeitsstelle , die sie nie verlieren würden . Sie betrachten Heirat und Kinder als Karrierkiller . Kurz gesagt , sie haben keine Zeit und auch keine Lust , ein Kind zu bären ( zur Welt ( zu bringen zu bringen ) , zu erziehen . Ich meine , dass die ( der Feminismus ) ein ethnisches Problem verursachen können . Das wird schon prognosiert . Die Situation , Lage ist bei uns , in Usbekistan noch anders als in Europa . Viele Frauen , ich glaube etwa 70 % von ihnen , sind noch zu Hause , erziehen ihre Kinder , führen Hausarbeite : putzen , kochen , wäschen usw. Trotzdem sind sie meist . glucklich . Nach dem Abitur entscheiden sich ( die ) Mädchen über das ( meist . glückliche ) Leben oder über die Karriere . Denn bei uns werden noch die "" karrierlustige "" ( Frauen ) nicht bevorzugt , glaube ich . Vielleicht hängt das von der Religion ( muslimischen ) ab .",C1
"Müller Stefan
Bahnhofsstr. 123
12345 Stadt X
 
Wohnungsamt 
Müllergasse 2
54321 Stadt Y                                Stadt X den 10 März 2012
Wohnungsuchen
Sehr geehte Damen und Herren,
ich heiße Stefan Müller und ich bin Ingenieur von Beruf. Privat wird meine Situation verändert. Ich muss eine Ausbildung in Stadt Y machen. Deshalb ich muss eine Wohnung suchen. Können Sie mir helfen? Können Sie eine Wohnung vermieten?
Ich suche eine Wohnung mit zwei Zimmer, ein WC und eine Küche. Ich möchte auch meine Zimmer eine Tiefgarage haben. Es ist möglich auch ein Balkon haben?
Ich verdiene nicht so viel Geld. Ich verdiene 1000 €. Wie hoch ist die Miete?
Ich hoffe auf eine baldige Antwort.
Mit freundlichen Grüßen!
Stefan Müller",B1
"Stadt X, den 26.03.12
Lieber Michael,
danke für deinen Brief.
Die Silvesternacht habe ich diese Jahr meiner Freundin gefeiert. Maria hat gekocht und ich habe nur geholfen. Ich habe eigentlich nur Kartoffeln geschält. lol . Wie du weißt, ich kann nicht so gut kochen. Danach haben wir ein DVD geguckt ""INCEPTION"". Maria hat von ihrer Freundin ausgeliehen. Ich fand den Film echt super. Wenn du Zeit hast, solltest du einmal gucken.!!! Um 12 Uhr sind wir auf dem Berg hoch gegangen, wo wir uns das Feuerwerk richtig gut sehen konnten.
Meine Wünsche für das neue Jahr ist dass ich mehr Freizeit habe. Und ich kann im Frühling nach Belgien fahren. Ich war noch nie in Belgien aber Maria war schon vieles mal da und sie hat viel von Belgien erzählt. Wenn du mich besuchst, können wir vielleicht zusammen fahren.
Ich weiß, dass ich schon lange nichts mehr von meiner Arbeit erzählt habe. Weil meine Arbeit jetzt langweilig ist, habe ich nicht mehr viel zu erzählen. Ich habe oft Langeweile aber keine Sorge! Alles ist in Ordnung. Es geht immer wieder besser.
Ich freue mich wenn du mir zürück schreibst.
Viel Grüße und alles Liebe
deine Julia",B2
"Das ist ein Thema, das seit Langem wichtig ist und mit dem die Gesellschaft unbedingt sich beschäftigen sollte. Das Problem der Anpassung/Integration  vor allem für  die Europäische Union von großer Wichtigkeit ist. Die Probleme der Migration sind allgemein bekannt und herrschen in der  Öffentlichkeit verschiedene Meinungen danach.
Die Situation ist doch folgende: die Struktur der Kapitalismus hängt von der Globalisierung ab. Die Globalisierung bedeutet, dass die Leute sich umziehen,  damit sie  arbeiten und Geld verdienen könne. Aber  müssen die Immigranten unbedingt sich an einer fremden  Kultur orientieren? Die gesellschaftliche Harmonie spricht dafür, natürlich. Aber hier lässt sich als Gegenargument anführen, dass Immigranten, die ins Gastland gekommen sind wegen finzanziellen Gründen, haben das Anrecht auf  ihre eigenen Kultur. Weil ich  mit dieser Ansicht nur teilweise einverstanden bin, habe ich einen anderen Vorschlag. Es ist  jedem wichtig  in einem Land sich wohl zu füllen, darum  sollen wir erlauben Auslände  seine eigenen Traditionen fortzusetzen,  aber, was sehr wichtig ist, nur im Parallel mit  guten Kenntnissen von der Sprache und Kultur des Gastlandes.
Zusammenfassend kann man feststellen, dass dies wird eine schwierige aber gangbare Lösung. Für die Zukunft könnte diese Lösung bedeuten, dass das Land ein Politik  der Multikulturalismus entwickeln muss. Auf jedem Fall müssen wir unbedingt aufpassen, dass die gezogenen Konzequenzen daraus sind nicht negativ.",C1
"Hallo Julia,
Ich wolte nexte Woche nach Stadt X hinfahre für besuche „Heimtextil 2012"" TREND-Bereich. Diese Messe dauert (zuletzt) von 12.01.2012 bis 15.01.2012.
Ich habe eine Fahrkarte für nexte Woche gekauft aber ich kann nicht fahren wiel mein Sohn Stefan, kommt mich besuchen, Er kommt Freitag morgen und fahrt zurück Samstagabend. Ich denke du wilst diese Fahrkarte haben für fahren und besuche diese Messe.
05.01.2012                            Süße Grüße
                                                 Katharina",B2
"Liebe Ingo,
Wie geht´s dir? Mir geht´s gut. 
Ich habe eine Arbeit in Neuburg. 
Ich brauche neue Wohnung in Neuburg.
Kannst du mir hilfen? Kannst du mir bei der Wohnungssuche. Ich brauch 50 m².
Deine Maria",A1
"In diesem Text „Ist es sinnvoll, auch im Ausland die Traditionen seines Heimatlandes fortzusetzen, oder sollte man sich an der Kultur des Gastlandes orientieren?"" beschäftige ich mich erstmal mit Argumentationen, die pro oder contra sind. Am Ende ziehe ich eine Schlussfolgerung.
Zunächst möchte ich behaupten, dass es vom Vorteil ist, in ein anderes land, in dem ich wohne, die Möglichkeit haben manch meiner Traditionen fortzusetzen. weil die Traditionen gehören zu meiner Kultur. Weiterhin die Kultur ist ein Teil von Identität. Also, wenn ich in ein Fremdes Land ein Stück von meiner Kultur finde, dann wird das Fremde Land für mich vertraut. Folglich finde ich dort auch die Geborgenheit. Außerdem es ist ein Zeichen, dass ich dort akzeptiert bin. Ich fühle mich in das jeweiligen land nicht ganz fremd.
Das ist aber nicht alles. Auf der andere Seite, muss ich selbst vor der Kultur und Traditionen des jeweiligen Landes respekt halten. Das bedeutet, als Mensch darf ich nicht selbssüchtig sein und nur auf mich konzentieren, sondern als ein Teil von der Gesellschaft muss ich die andere Traditionen und Gesellscahftsregelen von anderen Menschen akzeptieren. Weiterhin heißt es Ich muss auch Tolerant sein.
Schließlich bin ich der Meinung, dass man sich teilweise an der Kultur des Gastlandes orientieren soll und daneben auch seine eigene Kultur und Tradion nicht vergessen soll. Also man gleichzeitig in zwei oder mehreren Kulturen leben. In Wahrheit ""bikultur"" sein.",B2
"Liebe Daniela,                               wie geht es Dir?
Ich lade Dir zu schwimmen an, wann hast du Zeit? Willst du einen Pikini und Wasser und 2 Flasche Bier mitbringen. 
Wo können wir treffen? Bitte ruf mich an oder schreipt Deine Antwort bei E-Mail,
herzlische Grüße,
Dein Freund,
Michael Meier",A2
"10.03.2012
Das Wohnungsamt
Stadt X.
Sr. Maria
Klausenhof
Stadt X.
Suchen für eine neue wochnung
Sehr Geehrte Damen und Herren,
                      Ich möchte eine neue wohnung umziehen. Ich möchte wissen wie hoch die miete ist? Ich bin verheirated und habe 3 Kinder. Ich möchte 3 zimmer wohnung und Küche und eine kleine Balkon.
Ich hoffe eine baldige Antwort
Mit Freundlichen Grüßen,
Sr. Maria",A2
"Es wäre einfach , die Idee zu schützen , dass die meisten Universitätabschlüsse nicht praxisorientiert sind , denn , während die meisten Berufen , die heute wichtig sind , Erkentnissen mit Computers und mit Geld brauchen , lernen die meisten Universitäatstudenten solche Erkentnissen nicht . In der Universität normalerweise lernt man , zum Beispiel , wie eine komplizierte mathematische Frage zu lösen , oder wie ein Gedicht zu interpretieren , und so weiter , Erkentnisse , die nicht in der "" wirklichen Welt "" nutzlich sind . Erst möchte ich sagen , dass diese Erkentnisse nicht so nutzlos sind , wie sie Einigen scheinen mögen . Ein abschluss in Mathematik , zum Beispiel , bereit einen stark darauf vor , über logische Probleme nachzudenken , eine Fähigkeit , die bestimmt nicht nur in der Mathematik wichtig ist . Dies Erkentniss ist auch wesentlich in finanziellen Berufen , und in Berufen , in den man muss Argumenten machen und schützen , zum Beispiel politische Berufen . Abschlüsse in Literaturwissenschaft , und in anderen humanistischen Fachen , die normalerweise als ganz nutzlos angesehen werden , bieten doch viel an , das in der wirklichen BerufsWelt als wichtig vorkommt . Ein intensives Studium der literarischen und philosophischen Texten bereit man darauf vor , nicht nur ein intelligente , vorsichtige , kritische Leser zu sein , sondern auch über alle Dinge und Fragen vorsichtiger nachzudenken . Mit einer guten Vorbereitung in humanistischen Fachen , glaube ich , lernt man kritische daran zu denken , bevor man wichtige Entscheidungen macht . Man lernt auch seine jede Annehumng zu befragen , so dass , wenn man eine moralische Entscheidung macht , die Gründe davon man sehr gut kennt . Solche Menschen stellen humanistische Abschlüsse her , und sie sind wesentlich in unserer moderner demokratischer Welt , in der die Gedenken und Stimme jedes eine große Rolle spielen . Und was wären denn die meisten Menschen , wenn sie mit nur praktischen Erkentnissen Vorbereitet wären ? Wenn in der Universität ein Geschäftsmann sicht mit nur finanziellen Themen , oder ein Gerichter sicht nur mit gesetzlichen Themen , beschäftigt ? Jeden Tag muss ein erfolgreiche Geschäftsmann Problemen behandeln , die nicht durch einer ekonomischen Konzept gelöst werden können , und bestimmt soll ein Gerichter nicht nur an die Gesetze schauen , wenn er seine Entscheidungen macht , sondern auch an sein eigenes Gewissen und , was vielleicht am wichtigsten ist , an seine eigene logische und vernunftige Einsichten . Vielleicht klingt es ein bisschen hochnäsig , anzudeuten , dass ohne einer guten Ausbildung man nicht vorbereitet darauf ist , moralische Entscheidungen zu machen , und bestimmt ist es wahr , dass , wenn es nur um moralischen Wert gibt , es keinen Unterschied zwischen denen mit und ohne Abschlüssen gibt . Man muss doch nur an die Problemen mit Gewalt in der Polizei , und neulich unter amerikanischen Soldaten in Irak , denken , zu sehen , dass Menschen rassistisch , gewaltig , und sogar gefährlich sein können . Eine gute Ausbildung , hoffe ich , leitet dazu , dass man seine riesige Fähigkeit zu hassen und zu schaden erkennt , und versucht diese Eigenschafte unterzudrucken . Wenn ein Gerichter nur Gesetze , oder ein Geschäftsmann nur Finanz , studiert hätte , würde er nicht wissen , glaube ich , wie seine Erkentnisse in moralische Weise zu benutzen , und das wäre der Gesellschaft sehr gefährlich . Schließlich möchte ich sagen , dass Berufen die als nutzlichste und praktischte angesehen werden , zum Beispiel finanzielle und naturwissenschaftliche Berufen , wurden alle in der Universität geboren . Mit den philosophischen Ideen von Adam Smith und John Keynes entwickelte sich unsere modernische kapitalistische System , und mit Newton und Einstein entstand Naturwissenschaft , als wir sie heute kennen . Und wo haben diese berühmte Menschen ihre Ideen entwickelt , wenn nicht in der Universität ? Einfach gesagt wäre unsere moderne Welt , mit alle ihre ekonomische und teknologische Eigenschaften , nicht ohne die Universität und jede Fach , die darin existiert , möglich .",C1
